5	1040	160	16	16	2	100200	100200	100200	0

5	1184	176	16	16	3	100200	100200	100200	0

5	1728	176	16	16	3	100200	100200	100200	0


# PINK BOX
# BOX 1
5	240	144	16	16	3	100300	100305	100310	1
5	240	160	16	16	3	100315	100320	100325	0
5	240	176	16	16	3	100340	100345	100350	0

# BOX 2
5	464	112	16	16	4	100300	100305	100310	1
5	464	128	16	16	4	100315	100320	100325	0
5	480	144	16	16	3	100330	100320	100325	0
5	480	160	16	16	2	100335	100320	100320	0
5	480	176	16	16	2	100355	100345	100345	0

# BOX 3
5	1296	128	16	16	7	100300	100305	100310	1
5	1296	144	16	16	7	100315	100320	100325	0
5	1376	160	16	16	2	100330	100325	100325	0
5	1376	176	16	16	2	100355	100350	100350	0

# BOX 4
5	2144	144	16	16	3	100300	100305	100310	1
5	2144	160	16	16	3	100315	100320	100325	0
5	2144	176	16	16	3	100340	100345	100350	0

# BOX 5
5	1312	-80	16	16	4	100300	100305	100310	1
5	1312	-64	16	16	4	100340	100345	100350	0

# SHADOW
5	1376	-80	16	16	1	101000	101000	101000	0
5	1376	-64	16	16	1	101005	101005	101005	0
5	1312	-48	16	16	5	101010	101015	101020	0

# BLUE BOX
# BOX 1
5	272	112	16	16	3	100400	100405	100410	1
5	272	128	16	16	3	100415	100420	100425	0
5	288	144	16	16	2	100435	100420	100425	0
5	288	160	16	16	2	100430	100420	100425	0
5	288	176	16	16	2	100430	100420	100445	0

# SHADOW
5	320	112	16	16	1	101000	101000	101000	0
5	320	128	16	16	1	101005	101005	101005	0
5	320	144	16	16	1	101005	101005	101005	0
5	320	160	16	16	1	101005	101005	101005	0
5	320	176	16	16	1	101005	101005	101005	0

# BOX 2
5	1328	96	16	16	7	100400	100405	100410	1
5	1328	112	16	16	7	100415	100420	100425	0
5	1408	128	16	16	2	100435	100425	100425	0
5	1408	144	16	16	2	100430	100425	100425	0
5	1408	160	16	16	2	100430	100425	100425	0
5	1408	176	16	16	2	100440	100445	100445	0

# SHADOW
5	1440	96	16	16	1	101000	101000	101000	0
5	1440	112	16	16	1	101005	101005	101005	0
5	1440	128	16	16	1	101005	101005	101005	0
5	1440	144	16	16	1	101005	101005	101005	0
5	1440	160	16	16	1	101005	101005	101005	0
5	1440	176	16	16	1	101005	101005	101005	0

# WHITE BOX
# BOX 1
5	512	80	16	16	4	100600	100605	100610	1
5	512	96	16	16	4	100615	100620	100625	0
5	528	112	16	16	3	100630	100620	100625	0
5	528	128	16	16	3	100635	100620	100625	0
5	528	144	16	16	3	100635	100620	100625	0

# SHADOW
5	576	80	16	16	1	101000	101000	101000	0
5	576	96	16	16	1	101005	101005	101005	0
5	576	112	16	16	1	101005	101005	101005	0
5	576	128	16	16	1	101005	101005	101005	0
5	576	144	16	16	1	101005	101005	101005	0

# CLOUD
5	120	49	12	12	2	100700	100705	100705	0
5	121	60	12	12	2	100715	100720	100720	0
5	148	49	12	12	2	100705	100710	100710	0
5	149	60	12	12	2	100720	100725	100725	0
 
5	328	33	12	12	3	100700	100705	100710	0
5	328	44	12	12	3	100715	100720	100725	0

5	648	49	12	12	3	100700	100705	100710	0
5	648	60	12	12	3	100715	100720	100725	0

5	728	81	12	12	2	100700	100705	100705	0
5	729	92	12	12	2	100715	100720	100720	0
5	756	81	12	12	1	100705	100705	100710	0
5	757	92	12	12	1	100720	100720	100725	0
5	772	81	12	12	2	100705	100710	100710	0
5	773	92	12	12	2	100720	100725	100725	0

5	1176	49	12	12	3	100700	100705	100710	0
5	1176	60	12	12	3	100715	100720	100725	0

5	1656	49	12	12	2	100700	100705	100705	0
5	1657	60	12	12	2	100715	100720	100720	0
5	1684	49	12	12	1	100705	100705	100710	0
5	1685	60	12	12	1	100720	100720	100725	0
5	1700	49	12	12	2	100705	100710	100710	0
5	1701	60	12	12	2	100720	100725	100725	0

5	2328	64	12	12	3	100700	100705	100710	0
5	2328	75	12	12	3	100715	100720	100725	0

# GREEN BOX
# BOX 1
5	400	144	16	16	5	100500	100505	100510	1
5	400	160	16	16	5	100515	100520	100525	0
5	400	176	16	16	5	100535	100545	100550	0

# BOX 2
5	512	160	16	16	6	100500	100505	100510	1
5	512	176	16	16	6	100535	100545	100550	0

# SHADOW
5	608	160	16	16	1	101000	101000	101000	0
5	608	176	16	16	1	101005	101005	101005	0

# BOX 3
5	1264	160	16	16	7	100500	100505	100510	1
5	1264	176	16	16	7	100535	100545	100550	0

# BOX 4
5	2176	48	16	16	3	100500	100505	100510	1
5	2176	64	16	16	3	100515	100520	100525	0
5	2176	80	16	16	3	100515	100520	100525	0
5	2176	96	16	16	3	100515	100520	100525	0
5	2176	112	16	16	3	100515	100520	100525	0
5	2176	128	16	16	3	100515	100520	100525	0
5	2192	144	16	16	2	100530	100520	100525	0
5	2192	160	16	16	2	100540	100520	100525	0
5	2192	176	16	16	2	100555	100550	100550	0

# SHADOW
5	2224	48	16	16	1	101000	101000	101000	0
5	2224	64	16	16	1	101005	101005	101005	0
5	2224	80	16	16	1	101005	101005	101005	0
5	2224	96	16	16	1	101005	101005	101005	0
5	2224	112	16	16	1	101005	101005	101005	0
5	2224	128	16	16	1	101005	101005	101005	0
5	2224	144	16	16	1	101005	101005	101005	0
5	2224	160	16	16	1	101005	101005	101005	0
5	2224	176	16	16	1	101005	101005	101005	0

# BRICK
1	-8	184
1	-8	168
1	-8	152
1	-8	136
1	-8	120
1	-8	104
1	-8	88
1	-8	72
1	-8	56
1	-8	40
1	-8	24
1	-8	8

1	2816	184
1	2816	168
1	2816	152
1	2816	136
1	2816	120
1	2816	104
1	2816	88
1	2816	72
1	2816	56
1	2816	40
1	2816	24
1	2816	8

1	628	186

# CLOUD BLOCK
14	1408	-34
14	1424	-34
14	1440	-34
14	1456	-34

14	1488	-50
14	1504	-50
14	1520	-50
14	1536	-50
14	1552	-50
14	1568	-50
14	1584	-50
14	1600	-50
14	1616	-50
14	1632	-50
14	1648	-50
14	1664	-50
14	1680	-50

# COIN
4	1076	98
4	1102	66
4	1128	34
4	1154	2
4	1180	-30

4	1332	-140
4	1348	-140
4	1364	-140

4	1474	-108
4	1490	-108

4	1538	-92
4	1554	-92
4	1570	-92
4	1586	-92

4	1618	-108
4	1634	-108
4	1650	-108
4	1666	-108

4	1700	-80

4	1730	-108

4	1764	-92

4	1812	-124

4	1844	-92


# QUESTION BRICK
6	176	128	1
6	192	128	1

6	224	80	1
6	240	80	2

6	416	96	1

6	656	161	3

6	704	128	1

6	1472	144	1

6	1448	-88	1

# WOOD BLOCK
15	1504	112
15	1520	112

15	1568	176
15	1584	176
15	1600	176
15	1584	160
15	1600	160
15	1600	144

15	1664	176
15	1680	176
15	1696	176
15	1664	160
15	1680	160
15	1664	144

15	2256	144
15	2272	144

15	2256	80
15	2272	80

# YELLOW BRICK
16	1952	176	1
16	1968	176	1
16	1984	176	1
16	2000	176	1
16	2016	176	1
16	2032	176	1
16	2048	176	1

16	1968	160	1
16	1984	160	1
16	2000	160	1
16	2016	160	1
16	2032	160	1

16	1984	144	1
16	2000	144	1
16	2016	144	1
16	2032	144	2

16	2096	176	1
16	2112	176	1
16	2096	160	1

# PIRANHA PLANT
9	356	154	1
9	1792	184	3
9	1856	170	2

# TUNNEL
7	356	160	2

7	1792	176	1

7	1856	176	2

7	2264	168	3

7	2264	56	3
7	2264	24	3
7	2264	-8	3
7	2264	-40	3
7	2264	-72	3
20	2264	-104	1	2	1	142	30

7	2320	176	1

# GOOMBA
2	288	176
2	576	176
2	760	160
2	960	160

# PARAGOOMBA
10	818	160

# KOOPA
11	560	134	1
11	1340	70	3
11	1384	70	3
11	1428	70	3
11	1480	150	2
11	2096	134	1

# BLACK BACKGROUND
5	2480	-192	16	16	21	100800	100805	100805	0
5	2480	-176	16	16	21	100800	100805	100805	0
5	2480	-160	16	16	21	100800	100805	100805	0
5	2480	-144	16	16	21	100800	100805	100805	0
5	2480	-128	16	16	21	100800	100805	100805	0
5	2480	-112	16	16	21	100800	100805	100805	0
5	2480	-96	16	16	21	100800	100805	100805	0
5	2480	-80	16	16	21	100800	100805	100805	0
5	2480	-64	16	16	21	100800	100805	100805	0
5	2480	-48	16	16	21	100800	100805	100805	0
5	2480	-32	16	16	21	100800	100805	100805	0
5	2480	-16	16	16	21	100800	100805	100805	0
5	2480	0	16	16	21	100800	100805	100805	0
5	2480	16	16	16	21	100800	100805	100805	0
5	2480	32	16	16	21	100800	100805	100805	0
5	2480	48	16	16	21	100800	100805	100805	0
5	2480	64	16	16	21	100800	100805	100805	0
5	2480	80	16	16	21	100800	100805	100805	0
5	2480	96	16	16	21	100800	100805	100805	0
5	2480	112	16	16	21	100800	100805	100805	0
5	2480	128	16	16	21	100800	100805	100805	0
5	2480	144	16	16	21	100800	100805	100805	0
5	2480	160	16	16	21	100800	100805	100805	0
5	2480	176	16	16	21	100800	100805	100805	0

# BLACK BUSH
5	2592	96	16	16	2	100900	100905	100905	0
5	2608	112	16	16	1	100915	100915	100915	0
5	2592	112	16	16	1	100910	100910	100910	0
5	2608	128	16	16	2	100900	100905	100905	0
5	2592	128	16	16	1	100910	100910	100910	0
5	2624	144	16	16	1	100915	100915	100915	0
5	2592	144	16	16	1	100910	100910	100910	0
5	2624	160	16	16	2	100900	100905	100905	0
5	2592	160	16	16	1	100910	100910	100910	0
5	2640	176	16	16	1	100915	100915	100915	0
5	2576	176	16	16	2	100900	100905	100905	0

5	2768	144	16	16	2	100900	100905	100905	0
5	2784	160	16	16	1	100915	100915	100915	0
5	2768	160	16	16	1	100910	100910	100910	0
5	2784	176	16	16	1	100915	100915	100915	0
5	2752	176	16	16	2	100900	100905	100905	0

# MARIO
0	20	10

# TUNNEL
7	356	160	2

7	1792	176	1

7	1856	176	2

7	2264	168	3

7	2264	56	3
7	2264	24	3
7	2264	-8	3
7	2264	-40	3
7	2264	-72	3
20	2264	-104	1	2	1	120	30

7	2320	176	1

# MAIN GROUND
5	0	192	16	16	39	100000	100005	100010	1
5	624	176	16	16	29	100000	100005	100010	1

5	1152	192	16	16	22	100000	100005	100010	1

5	1536	192	16	16	5	100000	100005	100010	1

5	1664	192	16	16	36	100000	100005	100010	1

5	2256	192	16	16	35	100000	100005	100010	1

# GROUND BOTTOM
5	624	192	16	16	29	100015	100020	100025	1

# HUD
19	130	220
